71353,Feng Qian 0004|Hong-Wei Ge|Wang Lu|Wenli Du,,Analysis and Design of Intelligent Systems using Soft Computing Techniques,,,,,series/asc/2007-41,https://doi.org/10.1007/978-3-540-72432-2_40,,,series/asc/Hong-WeiWFL07,2018-08-17,,,397-407,,,,,,A Dissimilation Particle Swarm Optimization-Based Elman Network and Applications for Identifying and Controlling Ultrasonic Motors.,db/series/asc/asc41.html#Hong-WeiWFL07,2007,,,,
71354,Barbara Strug,,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_33,,,series/asc/Strug08,2017-05-16,,,266-273,,,,,,Using Graph Mining Methods in Searching for Frequent Patterns in Graph-Based Design Representation.,db/series/asc/asc45.html#Strug08,2008,,,,
71355,Daniele Peri,,Advances onto the Internet of Things,,,,,series/asc/2014-260,https://doi.org/10.1007/978-3-319-03992-3_21,,,series/asc/Peri14,2017-05-16,,,301-310,,,,,,Body Area Networks and Healthcare.,db/series/asc/asc260.html#Peri14,2014,,,,
71356,Agnieszka Tomaka|Barbara Lisniewska-Machorowska|Leszek Luchowski|Michal Tarnawski,,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_81,,,series/asc/TomakaTLL08,2017-05-16,,,645-652,,,,,,Digital Dental Models and 3D Patient Photographs Registration for Orthodontic Documentation and Diagnostic Purposes.,db/series/asc/asc45.html#TomakaTLL08,2008,,,,
71357,Dariusz Komorowski|Maciej Gawlikowski,0000-0002-6526-2656,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_70,,,series/asc/KomorowskiG08,2018-11-16,,,558-565,,,,,,Preliminary Investigations Regarding the Blood Volume Estimation in Pneumatically Controlled Ventricular Assist Device by Pattern Recognition.,db/series/asc/asc45.html#KomorowskiG08,2008,,,,
71358,Annamonika Dulewicz|Dariusz Pietka|Pawel Jaszczak,,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_77,,,series/asc/DulewiczPJ08,2017-05-16,,,613-620,,,,,,Value of Digital Image Analysis in Research and Diagnosis of Urine Bladder Cancer.,db/series/asc/asc45.html#DulewiczPJ08,2008,,,,
71359,Adam Krzyzak|Lukasz Jelen|Mehdi Habibzadeh|Thomas Fevens,,Computer Recognition Systems 4,,,,,series/asc/2011-95,https://doi.org/10.1007/978-3-642-20320-6_65,,,series/asc/KrzyzakFHJ11,2019-03-07,,,623-644,,,,,,Application of Pattern Recognition Techniques for the Analysis of Histopathological Images.,db/series/asc/asc95.html#KrzyzakFHJ11,2011,,,,
71360,Fumiaki Tajima|Hideaki Sato|Naoki Miyatake|Nobuo Matsuda,,Advanced Intelligent Systems,,,,,series/asc/2014-268,https://doi.org/10.1007/978-3-319-05500-8_15,,,series/asc/MatsudaTMS14,2017-05-16,,,157-165,,,,,,Low-pass Filter's Effects on Image Analysis Using Subspace Classifier.,db/series/asc/asc268.html#MatsudaTMS14,2014,,,,
71361,Marek Kuna-Broniowski|Piotr Makarski,,Recent Advances in Automation, Robotics and Measuring Techniques,,,,,series/asc/2014-267,https://doi.org/10.1007/978-3-319-05353-0_58,,,series/asc/Kuna-BroniowskiM14,2017-05-16,,,615-622,,,,,,Anode Current Control in the Microwave Heating Equipment.,db/series/asc/asc267.html#Kuna-BroniowskiM14,,,,
71362,Alessandra De Paola,0000-0002-7340-1847,Advances onto the Internet of Things,,,,,series/asc/2014-260,https://doi.org/10.1007/978-3-319-03992-3_1,,,series/asc/Paola14,2017-06-09,,,1-17,,,,,,An Ontology-Based Autonomic System for Ambient Intelligence Scenarios.,db/series/asc/asc260.html#Paola14,2014,,,,
71363,Lukasz Gosiewski|Robert Ugodzinski|Roman Szewczyk,,Recent Advances in Automation, Robotics and Measuring Techniques,,,,,series/asc/2014-267,https://doi.org/10.1007/978-3-319-05353-0_67,,,series/asc/UgodzinskiGS14,2017-05-16,,,713-719,,,,,,FPGA Based Processing Unit for a Checkweigher.,db/series/asc/asc267.html#UgodzinskiGS14,,,,
71364,Jan Kwiatkowski|Wojciech Walczak,,Information Technologies in Biomedicine,,,,,series/asc/2008-47,https://doi.org/10.1007/978-3-540-68168-7_8,,,series/asc/KwiatkowskiW08,2017-05-16,,,85-92,,,,,,Fractal Magnification of Medical Images.,db/series/asc/asc47.html#KwiatkowskiW08,2008,,,,
71365,László Szilágyi|Sándor M. Szilágyi|Zoltán Benyó,,Analysis and Design of Intelligent Systems using Soft Computing Techniques,,,,,series/asc/2007-41,https://doi.org/10.1007/978-3-540-72432-2_13,,,series/asc/SzilagyiSB07,2017-05-16,,,119-127,,,,,,A Modified FCM Algorithm for Fast Segmentation of Brain MR Images.,db/series/asc/asc41.html#SzilagyiSB07,2007,,,,
71366,Elsa Carvalho|Jorge Cruz 0001|Pedro Barahona,0000-0001-7835-8983|0000-0002-8355-4986,Interval / Probabilistic Uncertainty and Non-Classical Logics,,,,,series/asc/2008-46,https://doi.org/10.1007/978-3-540-77664-2_10,,,series/asc/CarvalhoCB08,2018-09-27,,,115-128,,,,,,Probabilistic Constraints for Inverse Problems.,db/series/asc/asc46.html#CarvalhoCB08,2008,,,,
71367,Alma Cristina Martinez|Alma Isabel Martinez|Oscar Castillo 0001,0000-0002-7385-5689,Analysis and Design of Intelligent Systems using Soft Computing Techniques,,,,,series/asc/2007-41,https://doi.org/10.1007/978-3-540-72432-2_8,,,series/asc/CastilloMM07,2018-09-12,,,63-75,,,,,,Evolutionary Computing for Topology Optimization of Type-2 Fuzzy Systems.,db/series/asc/asc41.html#CastilloMM07,2007,,,,
71368,Jin-Shig Kang|SoonWhan Kim,,Advanced Intelligent Systems,,,,,series/asc/2014-268,https://doi.org/10.1007/978-3-319-05500-8_16,,,series/asc/KimK14,2017-05-16,,,167-177,,,,,,A New Outdoor Object Tracking Approach in Video Surveillance.,db/series/asc/asc268.html#KimK14,2014,,,,
71369,Bogdan Smolka|Przemyslaw Lagodzinski,,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_14,,,series/asc/LagodzinskiS08,2017-05-16,,,108-116,,,,,,On the Application of Distance Transformation in Digital Image Colorization.,db/series/asc/asc45.html#LagodzinskiS08,2008,,,,
71370,Naomi Yagi|Setsurou Imawaki|Tomomoto Ishikawa|Yutaka Hata,,Advanced Intelligent Systems,,,,,series/asc/2014-268,https://doi.org/10.1007/978-3-319-05500-8_13,,,series/asc/YagiIIH14,2017-05-16,,,137-146,,,,,,Ultrasonic Mobile Smart Technology for Healthcare.,db/series/asc/asc268.html#YagiIIH14,2014,,,,
71371,Zbigniew Buchalski,,Information Technologies in Biomedicine,,,,,series/asc/2008-47,https://doi.org/10.1007/978-3-540-68168-7_51,,,series/asc/Buchalski08,2017-05-16,,,461-467,,,,,,Knowledge-Based Decision Hybrid System for the Doctor's Work Support.,db/series/asc/asc47.html#Buchalski08,2008,,,,
71372,Andrzej Wolczowski|Marek Kurzynski,,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_86,,,series/asc/WolczowskiK08,2017-05-16,,,687-694,,,,,,Control of Dexterous Hand Via Recognition of EMG Signals Using Combination of Decision-Tree and Sequential Classifier.,db/series/asc/asc45.html#WolczowskiK08,2008,,,,
71373,George Karagiannis|Sofia Reppou,,Progress in Automation, Robotics and Measuring Techniques (2),,,,,series/asc/2015-351,https://doi.org/10.1007/978-3-319-15847-1_23,,,series/asc/ReppouK15,2017-05-16,,,233-241,,,,,,Social Inclusion with Robots: A RAPP Case Study Using NAO for Technology Illiterate Elderly at Ormylia Foundation.,db/series/asc/asc351.html#ReppouK15,,,,
71374,Joanna Sledzik|Miroslawa Stelengowska,,Computer Recognition Systems 4,,,,,series/asc/2011-95,https://doi.org/10.1007/978-3-642-20320-6_61,,,series/asc/SledzikS11,2019-03-07,,,587-596,,,,,,Estimation of Wandering ECG Signal Baseline Using Detection of Characteristic Points in PQRST Complex for Avoiding Distortions in Complex Morphology.,db/series/asc/asc95.html#SledzikS11,2011,,,,
71375,Qing He|Zhiping Shi|Zhongzhi Shi,0000-0002-3562-8602,Innovations in Hybrid Intelligent Systems,,,,,series/asc/2008-44,https://doi.org/10.1007/978-3-540-74972-1_35,,,series/asc/ShiHS08,2018-11-02,,,264-271,,,,,,Bayes-Based Relevance Feedback Method for CBIR.,db/series/asc/asc44.html#ShiHS08,2008,,,,
71376,Alexander Karlsson|Ronnie Johansson|Sten F. Andler,,Interval / Probabilistic Uncertainty and Non-Classical Logics,,,,,series/asc/2008-46,https://doi.org/10.1007/978-3-540-77664-2_7,,,series/asc/KarlssonJA08,2017-05-16,,,70-84,,,,,,Imprecise Probability as an Approach to Improved Dependability in High-Level Information Fusion.,db/series/asc/asc46.html#KarlssonJA08,2008,,,,
71377,Elzbieta Smolka|Izabela Swietlicka|Wieslawa Kuniszyk-Józkowiak,,Computer Recognition Systems 3,,,,,series/asc/2009-57,https://doi.org/10.1007/978-3-540-93905-4_41,,,series/asc/SwietlickaKS09,2019-03-07,,,347-354,,,,,,Artificial Neural Networks in the Disabled Speech Analysis.,db/series/asc/asc57.html#SwietlickaKS09,2009,,,,
71378,Anna Czarnecka|Elzbieta Hudyma|Halina Kwasnicka|Marek J. Sasiadek|Mariusz Paradowski,,Information Technologies in Biomedicine,,,,,series/asc/2008-47,https://doi.org/10.1007/978-3-540-68168-7_16,,,series/asc/CzarneckaSHKP08,2017-05-16,,,157-164,,,,,,Computer-Interactive Methods of Brain Cortical Evaluation.,db/series/asc/asc47.html#CzarneckaSHKP08,2008,,,,
71379,Byung-In Choi|Frank Chung-Hoon Rhee|Jong Hoon Park,,Analysis and Design of Intelligent Systems using Soft Computing Techniques,,,,,series/asc/2007-41,https://doi.org/10.1007/978-3-540-72432-2_12,,,series/asc/RheePC07,2017-05-16,,,109-118,,,,,,Density Based Fuzzy Support Vector Machines for Multicategory Pattern Classification.,db/series/asc/asc41.html#RheePC07,2007,,,,
71380,Dong-Sik Kim|Eun-Chul Shin|Ji-Yoon Yoo|Tae-Sik Park,,Analysis and Design of Intelligent Systems using Soft Computing Techniques,,,,,series/asc/2007-41,https://doi.org/10.1007/978-3-540-72432-2_18,,,series/asc/ShinPYK07,2017-05-16,,,173-184,,,,,,Robust Speed Controller Design Method Based on Fuzzy Control for Torsional Vibration Suppression in Two-Mass System.,db/series/asc/asc41.html#ShinPYK07,2007,,,,
71381,Kei Kuramoto|Sho Kikuchi|Syoji Kobashi|Yusho Kaku|Yutaka Hata,0000-0003-3659-4114,Advanced Intelligent Systems,,,,,series/asc/2014-268,https://doi.org/10.1007/978-3-319-05500-8_8,,,series/asc/KikuchiKKKH14,2017-06-14,,,77-84,,,,,,Regional Analysis and Predictive Modeling for Asthmatic Attacks in Himeji City.,db/series/asc/asc268.html#KikuchiKKKH14,2014,,,,
71382,Eberhard P. Hofer|Karin Mehr,,Interval / Probabilistic Uncertainty and Non-Classical Logics,,,,,series/asc/2008-46,https://doi.org/10.1007/978-3-540-77664-2_28,,,series/asc/MehrH08,2017-05-16,,,364-371,,,,,,Automatic Classification for Decision Making of the Severeness of the Acute Radiation Syndrome.,db/series/asc/asc46.html#MehrH08,2008,,,,
71383,I. Burhan Türksen|Javid Jouzdani|Mohammad Hossein Fazel Zarandi,0000-0001-5154-0275,Analysis and Design of Intelligent Systems using Soft Computing Techniques,,,,,series/asc/2007-41,https://doi.org/10.1007/978-3-540-72432-2_81,,,series/asc/ZarandiJT07,2017-06-09,,,811-820,,,,,,Generalized Reinforcement Learning Fuzzy Control with Vague States.,db/series/asc/asc41.html#ZarandiJT07,2007,,,,
71384,Janusz Jezewski|Janusz Wrobel|Krzysztof Horoba,0000-0001-7904-8258|0000-0002-2995-2465,Information Technologies in Biomedicine,,,,,series/asc/2008-47,https://doi.org/10.1007/978-3-540-68168-7_35,,,series/asc/WrobelJH08,2018-11-02,,,307-314,,,,,,Coping with Limitation of Bedside Measurement Instrumentation for Reliable Assessment of Fetal Heart Rate Variability.,db/series/asc/asc47.html#WrobelJH08,2008,,,,
71385,Marek Skomorowski|Marzena Bielecka,,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_39,,,series/asc/BieleckaS08,2017-05-16,,,313-318,,,,,,Fuzzy-aided Parsing for Pattern Recognition.,db/series/asc/asc45.html#BieleckaS08,2008,,,,
71386,Leszek Luchowski,,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_34,,,series/asc/Luchowski08,2017-05-16,,,274-281,,,,,,Stability of Feature Points Defined by Approximating Quadric Surfaces.,db/series/asc/asc45.html#Luchowski08,2008,,,,
71387,Aleksander Lamza|Zygmunt Wróbel,,Information Technologies in Biomedicine,,,,,series/asc/2008-47,https://doi.org/10.1007/978-3-540-68168-7_10,,,series/asc/LamzaW08,2017-05-16,,,105-112,,,,,,The Clusterization Process in an Adaptative Method of Image Segmentation.,db/series/asc/asc47.html#LamzaW08,2008,,,,
71388,Cecilia Ovesdotter Alm|Manjeet Rege|Nathaniel Moseley,0000-0002-8730-0916,Formalisms for Reuse and Systems Integration,,,,,series/asc/2015-346,https://doi.org/10.1007/978-3-319-16577-6_11,,,series/asc/MoseleyAR15,2018-11-02,,,257-278,,,,,,On Utilizing Nonstandard Abbreviations and Lexicon to Infer Demographic Attributes of Twitter Users.,db/series/asc/asc346.html#MoseleyAR15,2015,,,,
71389,Artur Przelaskowski,,Information Technologies in Biomedicine,,,,,series/asc/2008-47,https://doi.org/10.1007/978-3-540-68168-7_4,,,series/asc/Przelaskowski08,2017-05-16,,,44-54,,,,,,Computer-Aided Diagnosis: From Image Understanding to Integrated Assistance.,db/series/asc/asc47.html#Przelaskowski08,2008,,,,
71390,Lukasz Wieclaw|Piotr Porwik,0000-0001-8989-9478,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_97,,,series/asc/PorwikW08,2017-06-09,,,786-793,,,,,,Fingerprint Reference Point Detection Using Neighbourhood Influence Method.,db/series/asc/asc45.html#PorwikW08,2008,,,,
71391,Fabio Cuzzolin,,Interval / Probabilistic Uncertainty and Non-Classical Logics,,,,,series/asc/2008-46,https://doi.org/10.1007/978-3-540-77664-2_17,,,series/asc/Cuzzolin08a,2017-05-16,,,214-227,,,,,,A Lattice-Theoretic Interpretation of Independence of Frames.,db/series/asc/asc46.html#Cuzzolin08a,2008,,,,
71392,Miroslaw Maszewski|Miroslaw Miciak,,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_58,,,series/asc/MaszewskiM08,2017-05-16,,,462-469,,,,,,Character Recognition Based on Fourier Transfrom and CDWT in Postal Applications.,db/series/asc/asc45.html#MaszewskiM08,2008,,,,
71393,Jaroslaw Goslinski|Stanislaw Gardecki|Wojciech Giernacki,0000-0003-1747-4010,Progress in Automation, Robotics and Measuring Techniques (2),,,,,series/asc/2015-351,https://doi.org/10.1007/978-3-319-15847-1_10,,,series/asc/GoslinskiGG15,2017-06-09,,,95-104,,,,,,An Efficient PSO-Based Method for an Identification of a Quadrotor Model Parameters.,db/series/asc/asc351.html#GoslinskiGG15,,,,
71394,Brian R. Duffy|Karolina Zawieska,,Progress in Automation, Robotics and Measuring Techniques (2),,,,,series/asc/2015-351,https://doi.org/10.1007/978-3-319-15847-1_32,,,series/asc/ZawieskaD15,2017-05-16,,,329-338,,,,,,The Social Construction of Creativity in Educational Robotics.,db/series/asc/asc351.html#ZawieskaD15,,,,
71395,Bing-Fei Wu|Jau-Woei Perng|Tien-Yu Liao|Tsu-Tian Lee,,Analysis and Design of Intelligent Systems using Soft Computing Techniques,,,,,series/asc/2007-41,https://doi.org/10.1007/978-3-540-72432-2_77,,,series/asc/PerngWLL07,2017-05-16,,,769-779,,,,,,Robust Stability Analysis of a Fuzzy Vehicle Lateral Control System Using Describing Function Method.,db/series/asc/asc41.html#PerngWLL07,2007,,,,
71396,M. Tatol|Wojciech S. Mokrzycki,,Computer Recognition Systems 4,,,,,series/asc/2011-95,https://doi.org/10.1007/978-3-642-20320-6_29,,L|a|b,series/asc/MokrzyckiT11,2019-03-07,,,279-285,,,,,*|*|*,Palette Generation in ,db/series/asc/asc95.html#MokrzyckiT11,2011,,,,
71397,Damian Grzechca|Jerzy Rutkowski|Piotr Jantos|Tomasz Golonek,0000-0001-9487-2886|0000-0003-1391-8809,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_98,,,series/asc/JantosGGR08,2018-11-02,,,794-801,,,,,,Gene Expression Programming-Based Method of Optimal Frequency Set Determination for Purpose of Analogue Circuits' Diagnosis.,db/series/asc/asc45.html#JantosGGR08,2008,,,,
71398,Byung Joo Park|Hyung Rim Choi|Moo Hong Kang,,Analysis and Design of Intelligent Systems using Soft Computing Techniques,,,,,series/asc/2007-41,https://doi.org/10.1007/978-3-540-72432-2_42,,,series/asc/ParkCK07,2017-05-16,,,416-426,,,,,,Integration of Production and Distribution Planning Using a Genetic Algorithm in Supply Chain Management.,db/series/asc/asc41.html#ParkCK07,2007,,,,
71399,Anna Fabijanska|Krzysztof Strzecha|Marcin Bakala|Tomasz Koszmider,,Computer Recognition Systems 4,,,,,series/asc/2011-95,https://doi.org/10.1007/978-3-642-20320-6_46,,,series/asc/KoszmiderSFB11,2019-03-07,,,441-448,,,,,,Algorithm for Accurate Determination of Contact Angles in Vision System for High-Temperature Measurements of Metals and Alloys Surface Properties.,db/series/asc/asc95.html#KoszmiderSFB11,2011,,,,
71400,Bartlomiej Predki|Jerzy Blaszczynski|Roman Slowinski,0000-0002-5200-7795,Information Technologies in Biomedicine,,,,,series/asc/2008-47,https://doi.org/10.1007/978-3-540-68168-7_56,,,series/asc/BlaszczynskiPS08,2017-06-14,,,497-504,,,,,,Telesfor - Telemedical Real-Time Communication Support System.,db/series/asc/asc47.html#BlaszczynskiPS08,2008,,,,
71401,Piotr Skrzypczynski,,Computer Recognition Systems 3,,,,,series/asc/2009-57,https://doi.org/10.1007/978-3-540-93905-4_1,,,series/asc/Skrzypczynski09,2019-03-07,,,3-10,,,,,,Augmenting Mobile Robot Geometric Map with Photometric Information.,db/series/asc/asc57.html#Skrzypczynski09,2009,,,,
71402,Jerzy M. Korczynski|Zygmunt L. Warsza,,Recent Advances in Automation, Robotics and Measuring Techniques,,,,,series/asc/2014-267,https://doi.org/10.1007/978-3-319-05353-0_68,,,series/asc/WarszaK14,2017-05-16,,,721-732,,,,,,Improving of the Type A Uncertainty Evaluation by Refining the Measurement Data from a Priori Unknown Systematic Influences.,db/series/asc/asc267.html#WarszaK14,,,,
71403,Ihn-Han Bae|Yoon-Jeong Kim,,Analysis and Design of Intelligent Systems using Soft Computing Techniques,,,,,series/asc/2007-41,https://doi.org/10.1007/978-3-540-72432-2_57,,,series/asc/BaeK07,2017-05-16,,,558-565,,,,,,An Adaptive Location Service on the Basis of Fuzzy Logic for MANETs.,db/series/asc/asc41.html#BaeK07,2007,,,,
71404,Adam Owczarkowski|Dominik Rybarczyk|Jaroslaw Goslinski|Piotr Owczarek,0000-0002-1917-038X,Recent Advances in Automation, Robotics and Measuring Techniques,,,,,series/asc/2014-267,https://doi.org/10.1007/978-3-319-05353-0_59,,,series/asc/OwczarekRGO14,2017-06-09,,,623-630,,,,,,The High-Resolution Camera in Estimation of the Position of the Hydraulic Valve Spool.,db/series/asc/asc267.html#OwczarekRGO14,,,,
71405,Piotr Augustyniak,,Computer Recognition Systems 4,,,,,series/asc/2011-95,https://doi.org/10.1007/978-3-642-20320-6_55,,,series/asc/Augustyniak11,2019-03-07,,,529-538,,,,,,Instantaneous Measurement of SNR in Electrocardiograms Based on Quasi-continuous Time-Scale Noise Modeling.,db/series/asc/asc95.html#Augustyniak11,2011,,,,
71406,Mateusz Kowalski|Rafal Kabacinski,,Computer Recognition Systems 4,,,,,series/asc/2011-95,https://doi.org/10.1007/978-3-642-20320-6_6,,,series/asc/KabacinskiK11,2019-03-07,,,51-59,,,,,,Human Vein Pattern Correlation - A Comparison of Segmentation Methods.,db/series/asc/asc95.html#KabacinskiK11,2011,,,,
71407,Elzbieta Smolka|Izabela Szczurowska|Wieslawa Kuniszyk-Józkowiak,,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_95,,,series/asc/SzczurowskaKS08,2017-05-16,,,771-777,,,,,,Articulation Rate Recognition by Using Artificial Neural Networks.,db/series/asc/asc45.html#SzczurowskaKS08,2008,,,,
