70232,Catia Cucchiarini|Laura van Eerten|Peter Spyns|Remco van Veenendaal,,Essential Speech and Language Technology for Dutch,,,,,series/tanlp/2013stevin,https://doi.org/10.1007/978-3-642-30910-6_21,,,series/tanlp/VeenendaalECS13,2018-02-07,,,381-394,,,,,,The Dutch-Flemish HLT Agency: Managing the Lifecycle of STEVIN's Language Resources.,db/series/tanlp/stevin2013.html#VeenendaalECS13,2013,,,
70233,Sebastian Hellmann|Sören Auer,0000-0002-0698-2864,The People's Web Meets NLP,,,,,series/tanlp/2013web,https://doi.org/10.1007/978-3-642-35085-6_11|https://www.wikidata.org/entity/Q57239576,,,series/tanlp/HellmannA13,2018-11-14,,,287-313,,,,,,TowardsWeb-Scale Collaborative Knowledge Extraction.,db/series/tanlp/web2013.html#HellmannA13,2013,,,
70234,Hugo Van hamme|Jort F. Gemmeke|Kris Demuynck|Yujun Wang,,Essential Speech and Language Technology for Dutch,,,,,series/tanlp/2013stevin,https://doi.org/10.1007/978-3-642-30910-6_16,,,series/tanlp/WangGDh13,2018-02-07,,,289-304,,,,,,Missing Data Solutions for Robust Speech Recognition.,db/series/tanlp/stevin2013.html#WangGDh13,2013,,,
70235,Bharath Dandala|Rada Mihalcea|Razvan C. Bunescu,,The People's Web Meets NLP,,,,,series/tanlp/2013web,https://doi.org/10.1007/978-3-642-35085-6_9,,,series/tanlp/DandalaMB13,2018-02-08,,,241-262,,,,,,Word Sense Disambiguation Using Wikipedia.,db/series/tanlp/web2013.html#DandalaMB13,2013,,,
70236,Barry J. Devereux|Fintan J. Costello,,Cognitive Aspects of Computational Language Acquisition,,,,,series/tanlp/2013acquisistion,https://doi.org/10.1007/978-3-642-31863-4_8,,,series/tanlp/DevereuxC13,2018-02-08,,,199-234,,,,,,Learning to Interpret Novel Noun-Noun Compounds: Evidence from Category Learning Experiments.,db/series/tanlp/acquisistion2013.html#DevereuxC13,2013,,,
70237,Ismail Fahmi|Jörg Tiedemann|Lonneke van der Plas,,Interactive Multi-modal Question-Answering,,,,,series/tanlp/BB2011,https://doi.org/10.1007/978-3-642-17525-1_7,,,series/tanlp/PlasTF11,2019-03-06,,,149-170,,,,,,Automatic Extraction of Medical Term Variants from Multilingual Parallel Translations.,db/series/tanlp/BB2011.html#PlasTF11,2011,,,
70238,Fatma Kallel Jaoua|Lamia Hadrich Belguith|Maher Jaoua|Mariem Ellouze|Mohamed Hédi Maâloul|Philippe Blache,,NLP of Semitic Languages,,,,,series/tanlp/Z2014,https://doi.org/10.1007/978-3-642-45358-8_12,,,series/tanlp/BelguithEMJJB14,2019-03-07,,,371-408,,,,,,Automatic Summarization.,db/series/tanlp/Z2014.html#BelguithEMJJB14,2014,,,
70239,Bert Réveil|Gerrit Bloothooft|Henk van den Heuvel|Jean-Pierre Martens|Marijn Schraagen,,Essential Speech and Language Technology for Dutch,,,,,series/tanlp/2013stevin,https://doi.org/10.1007/978-3-642-30910-6_14,,,series/tanlp/ReveilMHBS13,2018-02-07,,,251-270,,,,,,Lexical Modeling for Proper name Recognition in Autonomata Too.,db/series/tanlp/stevin2013.html#ReveilMHBS13,2013,,,
70241,Jan Odijk,,Essential Speech and Language Technology for Dutch,,,,,series/tanlp/2013stevin,https://doi.org/10.1007/978-3-642-30910-6_12,,,series/tanlp/Odijk13,2018-02-07,,,201-217,,,,,,Identification and Lexical Representation of Multiword Expressions.,db/series/tanlp/stevin2013.html#Odijk13,2013,,,
70242,Erik Tjong Kim Sang|Katja Hofmann|Maarten de Rijke,,Interactive Multi-modal Question-Answering,,,,,series/tanlp/BB2011,https://doi.org/10.1007/978-3-642-17525-1_10,,,series/tanlp/SangHR11,2019-03-06,,,223-245,,,,,∗,Extraction of Hypernymy Information from Text,db/series/tanlp/BB2011.html#SangHR11,2011,,,
70243,Alex Yeh|Inderjeet Mani|Sherri L. Condon,,Multi-source, Multilingual Information Extraction and Summarization,,,,,series/tanlp/2013extract,https://doi.org/10.1007/978-3-642-28569-1_3,,,series/tanlp/ManiYC13,2018-02-08,,,53-71,,,,,,Learning to Match Names Across Languages.,db/series/tanlp/extract2013.html#ManiYC13,,,
70244,Ineke Schuurman|Martin Reynaert|Nelleke Oostdijk|Véronique Hoste,,Essential Speech and Language Technology for Dutch,,,,,series/tanlp/2013stevin,https://doi.org/10.1007/978-3-642-30910-6_13,,,series/tanlp/OostdijkRHS13,2018-02-07,,,219-247,,,,,,The Construction of a 500-Million-Word Reference Corpus of Contemporary Written Dutch.,db/series/tanlp/stevin2013.html#OostdijkRHS13,2013,,,
70245,Lenz Furrer|Martin Volk 0001|Rico Sennrich,,Language Technology for Cultural Heritage,,,,,series/tanlp/2011latech,https://doi.org/10.1007/978-3-642-20227-8_1,,,series/tanlp/0001FS11,2018-02-08,,,3-22,,,,,,Strategies for Reducing and Correcting OCR Errors.,db/series/tanlp/latech2011.html#0001FS11,2011,,,
70247,Gosse Bouma|Ismail Fahmi|Jori Mur,,Interactive Multi-modal Question-Answering,,,,,series/tanlp/BB2011,https://doi.org/10.1007/978-3-642-17525-1_8,,,series/tanlp/BoumaFM11,2019-03-06,,,171-197,,,,,,Relation Extraction for Open and Closed Domain Question Answering.,db/series/tanlp/BB2011.html#BoumaFM11,2011,,,
70248,Hans Paulussen|Lieve Macken|Piet Desmet|Willy Vandeweghe,,Essential Speech and Language Technology for Dutch,,,,,series/tanlp/2013stevin,https://doi.org/10.1007/978-3-642-30910-6_11,,,series/tanlp/PaulussenMVD13,2018-02-07,,,185-199,,,,,,Dutch Parallel Corpus: A Balanced Parallel Corpus for Dutch-English and Dutch-French.,db/series/tanlp/stevin2013.html#PaulussenMVD13,2013,,,
70249,Erik Tjong Kim Sang|Hennie van der Vliet|Isa Maks|Katja Hofmann|Maarten de Rijke|Marie-Francine Moens|Piek Vossen|Roxane Segers,,Essential Speech and Language Technology for Dutch,,,,,series/tanlp/2013stevin,https://doi.org/10.1007/978-3-642-30910-6_10,,,series/tanlp/VossenMSVMHSR13,2018-02-07,,,165-184,,,,,,Cornetto: A Combinatorial Lexical Semantic Database for Dutch.,db/series/tanlp/stevin2013.html#VossenMSVMHSR13,2013,,,
70250,Antal van den Bosch|Gosse Bouma,,Interactive Multi-modal Question-Answering,,,,,series/tanlp/BB2011,https://doi.org/10.1007/978-3-642-17525-1_1,,,series/tanlp/BoschB11,2019-03-06,,,3-9,,,,,,Introduction.,db/series/tanlp/BB2011.html#BoschB11,2011,,,
70251,Marta Recasens|Sameer Pradhan,,Anaphora Resolution - Algorithms, Resources, and Applications,,,,,series/tanlp/2016anaphora,https://doi.org/10.1007/978-3-662-47909-4_6,,,series/tanlp/RecasensP16,2018-02-07,,,165-208,,,,,,Evaluation Campaigns.,,,
70252,Shane Bergsma,,Anaphora Resolution - Algorithms, Resources, and Applications,,,,,series/tanlp/2016anaphora,https://doi.org/10.1007/978-3-662-47909-4_12,,,series/tanlp/Bergsma16,2018-02-07,,,345-368,,,,,,Extracting Anaphoric Agreement Properties from Corpora.,,,
70253,Daniël de Kok|Erik Tjong Kim Sang|Frank Van Eynde|Gertjan van Noord|Gosse Bouma|Ineke Schuurman|Jelmer van der Linde|Vincent Vandeghinste,,Essential Speech and Language Technology for Dutch,,,,,series/tanlp/2013stevin,https://doi.org/10.1007/978-3-642-30910-6_9,,,series/tanlp/NoordBEKLSSV13,2018-02-07,,,147-164,,,,,,Large Scale Syntactic Annotation of Written Dutch: Lassy.,db/series/tanlp/stevin2013.html#NoordBEKLSSV13,2013,,,
70254,Imed Zitouni|Vittorio Castelli,,NLP of Semitic Languages,,,,,series/tanlp/Z2014,https://doi.org/10.1007/978-3-642-45358-8_9,,,series/tanlp/CastelliZ14,2019-03-06,,,279-298,,,,,,Relation Extraction.,db/series/tanlp/Z2014.html#CastelliZ14,2014,,,
70255,Bernardo Magnini|Christian Girardi|Francesco Corcoglioniti|Luciano Serafini|Roberto Zanoli|Roldano Cattoni,,New Trends of Research in Ontologies and Lexical Resources,,,,,series/tanlp/OVQH2013,https://doi.org/10.1007/978-3-642-31782-8_6,,,series/tanlp/CattoniCGMSZ13,2019-03-06,,,91-112,,,,,,Anchoring Background Knowledge to Rich Multimedia Contexts in the KnowledgeStore.,db/series/tanlp/OVQH2013.html#CattoniCGMSZ13,2013,,,
70256,Dan Roth|Nick Rizzolo,,Anaphora Resolution - Algorithms, Resources, and Applications,,,,,series/tanlp/2016anaphora,https://doi.org/10.1007/978-3-662-47909-4_11,,,series/tanlp/RizzoloR16,2018-02-07,,,315-343,,,,,,Integer Linear Programming for Coreference Resolution.,,,
70257,Aldo Gangemi|Alessandro Oltramari|Elisabetta Jezek|Fabio Massimo Zanzotto|Guido Vetere|Isabella Chiari|Malvina Nissim,,The People's Web Meets NLP,,,,,series/tanlp/2013web,https://doi.org/10.1007/978-3-642-35085-6_2,,,series/tanlp/OltramariVCJZNG13,2018-02-08,,,45-67,,,,,,Senso Comune: A Collaborative Knowledge Resource for Italian.,db/series/tanlp/web2013.html#OltramariVCJZNG13,2013,,,
70258,Lars Borin|Markus Forsberg,,Language Technology for Cultural Heritage,,,,,series/tanlp/2011latech,https://doi.org/10.1007/978-3-642-20227-8_3,,,series/tanlp/BorinF11,2018-02-08,,,41-61,,,,,,A Diachronic Computational Lexical Resource for 800 Years of Swedish.,db/series/tanlp/latech2011.html#BorinF11,2011,,,
70259,Massimo Poesio|Mijail A. Kabadjov|Olga Uryupina,,Anaphora Resolution - Algorithms, Resources, and Applications,,,,,series/tanlp/2016anaphora,https://doi.org/10.1007/978-3-662-47909-4_13,,,series/tanlp/UryupinaKP16,2018-02-07,,,369-392,,,,,,Detecting Non-reference and Non-anaphoricity.,,,
70260,Alfons Maes|Charlotte van Hooijdonk|Emiel Krahmer|Mariët Theune|Wauter Bosma,,Interactive Multi-modal Question-Answering,,,,,series/tanlp/BB2011,https://doi.org/10.1007/978-3-642-17525-1_5,,,series/tanlp/HooijdonkBKMT11,2019-03-06,,,89-115,,,,,,Experiments in Multimodal Information Presentation.,db/series/tanlp/BB2011.html#HooijdonkBKMT11,2011,,,
70261,Cynthia Fisher|Dan Roth|Michael Connor,,Cognitive Aspects of Computational Language Acquisition,,,,,series/tanlp/2013acquisistion,https://doi.org/10.1007/978-3-642-31863-4_10,,,series/tanlp/ConnorFR13,2018-02-08,,,257-296,,,,,,Starting from Scratch in Semantic Role Labeling: Early Indirect Supervision.,db/series/tanlp/acquisistion2013.html#ConnorFR13,2013,,,
70262,Afra Alishahi|Suzanne Stevenson,,Cognitive Aspects of Computational Language Acquisition,,,,,series/tanlp/2013acquisistion,https://doi.org/10.1007/978-3-642-31863-4_11,,,series/tanlp/AlishahiS13,2018-02-08,,,297-316,,,,,,Gradual Acquisition of Verb Selectional Preferences in a Bayesian Model.,db/series/tanlp/acquisistion2013.html#AlishahiS13,2013,,,
70263,Jakub Piskorski|Roman Yangarber,,Multi-source, Multilingual Information Extraction and Summarization,,,,,series/tanlp/2013extract,https://doi.org/10.1007/978-3-642-28569-1_2|https://www.wikidata.org/entity/Q56680727,,,series/tanlp/PiskorskiY13,2018-11-14,,,23-49,,,,,,Information Extraction: Past, Present and Future.,,,
70264,Boris W. van Schooten|Dennis Hofs|Rieks op den Akker,,Interactive Multi-modal Question-Answering,,,,,series/tanlp/BB2011,https://doi.org/10.1007/978-3-642-17525-1_2,,,series/tanlp/HofsSA11,2019-03-06,,,11-21,,,,,,The IMIX Demonstrator: An Information Search Assistant for the Medical Domain.,db/series/tanlp/BB2011.html#HofsSA11,2011,,,
70265,Jonathan Sonntag|Manfred Stede,,Text Mining,,,,,series/tanlp/BM2014,https://doi.org/10.1007/978-3-319-12655-5_9,,,series/tanlp/SonntagS14,2019-03-06,,,177-199,,,,,,Sentiment Analysis: What's Your Opinion?,db/series/tanlp/BM2014.html#SonntagS14,2014,,,
70266,Ahmet Aker|Andrejs Vasiljevs|Dan Stefanescu|Elena Irimia|Emma Barker|Evangelos Kanoulas|Fangzhong Su|Gregor Thurmair|Inguna Skadina|Judita Preiss|Marcis Pinnis|Monica Lestari Paramita|Nikola Ljubesic|Nikos Glaros|Nikos Mastropavlos|Paul D. Clough|Radu Ion|Robert J. Gaizauskas|Tiberiu Boros,,Using Comparable Corpora for Under-Resourced Areas of Machine Translation,,,,,series/tanlp/2019ml,https://doi.org/10.1007/978-3-319-99004-0_8,,,series/tanlp/AkerIMPPSSTILKPGCBGBSV19,2019-02-08,,,291-323,,,,,,Appendices.,db/series/tanlp/ml2019.html#AkerIMPPSSTILKPGCBGBSV19,2019,,,
70268,David A. van Leeuwen,,Essential Speech and Language Technology for Dutch,,,,,series/tanlp/2013stevin,https://doi.org/10.1007/978-3-642-30910-6_15,,,series/tanlp/Leeuwen13,2018-02-07,,,271-288,,,,,,N-Best 2008: A Benchmark Evaluation for Large Vocabulary Speech Recognition in Dutch.,db/series/tanlp/stevin2013.html#Leeuwen13,2013,,,
70270,Alexandra Balahur|Hristo Tanev|Jesús M. Hermida,,New Trends of Research in Ontologies and Lexical Resources,,,,,series/tanlp/OVQH2013,https://doi.org/10.1007/978-3-642-31782-8_12,,,series/tanlp/BalahurHT13,2019-03-06,,,235-255,,,,,,Detecting Implicit Emotion Expressions from Text Using Ontological Resources and Lexical Learning.,db/series/tanlp/OVQH2013.html#BalahurHT13,2013,,,
70271,Ahmet Aker|Anthony Hartley|Bogdan Babych|Fangzhong Su|Monica Lestari Paramita|Paul D. Clough|Robert J. Gaizauskas,,Using Comparable Corpora for Under-Resourced Areas of Machine Translation,,,,,series/tanlp/2019ml,https://doi.org/10.1007/978-3-319-99004-0_2,,,series/tanlp/BabychSHAPCG19,2019-02-08,,,13-53,,,,,,Cross-Language Comparability and Its Applications for MT.,db/series/tanlp/ml2019.html#BabychSHAPCG19,2019,,,
70272,Gerrit Bloothooft|Henk van den Heuvel|Jean-Pierre Martens|Kristof D'hanens|Marijn Schraagen|Nanneke Konings|Qian Yang,,Essential Speech and Language Technology for Dutch,,,,,series/tanlp/2013stevin,https://doi.org/10.1007/978-3-642-30910-6_4,,,series/tanlp/HeuvelMBSKDY13,2018-02-07,,,61-78,,,,,,Resources Developed in the Autonomata Projects.,db/series/tanlp/stevin2013.html#HeuvelMBSKDY13,2013,,,
70273,Danushka Bollegala|Mitsuru Ishizuka|Naoaki Okazaki,,Multi-source, Multilingual Information Extraction and Summarization,,,,,series/tanlp/2013extract,https://doi.org/10.1007/978-3-642-28569-1_12,,,series/tanlp/BollegalaOI13,2018-02-08,,,253-276,,,,,,A Bottom-Up Approach to Sentence Ordering for Multi-Document Summarization.,db/series/tanlp/extract2013.html#BollegalaOI13,,,
70274,Anders Björkelund|Yannick Versley,,Anaphora Resolution - Algorithms, Resources, and Applications,,,,,series/tanlp/2016anaphora,https://doi.org/10.1007/978-3-662-47909-4_8,,,series/tanlp/VersleyB16,2018-02-07,,,237-266,,,,,,Off-the-Shelf Tools.,,,
70275,Elena Montiel-Ponsoda|John P. McCrae|Paul Buitelaar|Philipp Cimiano,,New Trends of Research in Ontologies and Lexical Resources,,,,,series/tanlp/OVQH2013,https://doi.org/10.1007/978-3-642-31782-8_4,,,series/tanlp/CimianoMBM13,2019-03-06,,,43-62,,,,,,On the Role of Senses in the Ontology-Lexicon.,db/series/tanlp/OVQH2013.html#CimianoMBM13,2013,,,
70277,Elisabeth D'Halleweyn|Peter Spyns,,Essential Speech and Language Technology for Dutch,,,,,series/tanlp/2013stevin,https://doi.org/10.1007/978-3-642-30910-6_2,,,series/tanlp/SpynsD13,2018-02-07,,,21-39,,,,,,The STEVIN Programme: Result of 5 Years Cross-border HLT for Dutch Policy Preparation.,db/series/tanlp/stevin2013.html#SpynsD13,2013,,,
70278,Frank Van Eynde|Gertjan van Noord|Gideon Kotzé|Joachim Van den Bogaert|Jörg Tiedemann|Koen De Smet|Scott Martens|Vincent Vandeghinste,,Essential Speech and Language Technology for Dutch,,,,,series/tanlp/2013stevin,https://doi.org/10.1007/978-3-642-30910-6_17,,,series/tanlp/VandeghinsteMKTBSEN13,2018-02-07,,,305-319,,,,,,Parse and Corpus-Based Machine Translation.,db/series/tanlp/stevin2013.html#VandeghinsteMKTBSEN13,2013,,,
70279,Massimo Poesio,,Anaphora Resolution - Algorithms, Resources, and Applications,,,,,series/tanlp/2016anaphora,https://doi.org/10.1007/978-3-662-47909-4_2,,,series/tanlp/Poesio16,2018-02-07,,,23-54,,,,,,Linguistic and Cognitive Evidence About Anaphora.,,,
70280,Kareem Darwish,,NLP of Semitic Languages,,,,,series/tanlp/Z2014,https://doi.org/10.1007/978-3-642-45358-8_10,,,series/tanlp/Darwish14,2019-03-06,,,299-334,,,,,,Information Retrieval.,db/series/tanlp/Z2014.html#Darwish14,2014,,,
70281,Behrang Mohit,,NLP of Semitic Languages,,,,,series/tanlp/Z2014,https://doi.org/10.1007/978-3-642-45358-8_7,,,series/tanlp/Mohit14,2019-03-06,,,221-245,,,,,,Named Entity Recognition.,db/series/tanlp/Z2014.html#Mohit14,2014,,,
70282,Brian Kingsbury|Fadi Biadsy|George Saon|Hagen Soltau|Hong-Kwang Kuo|Lidia Mangu|Stephen M. Chu,,NLP of Semitic Languages,,,,,series/tanlp/Z2014,https://doi.org/10.1007/978-3-642-45358-8_13,,,series/tanlp/SoltauSMKKCB14,2019-03-06,,,409-459,,,,,,Automatic Speech Recognition.,db/series/tanlp/Z2014.html#SoltauSMKKCB14,2014,,,
70283,David Weenink,,Essential Speech and Language Technology for Dutch,,,,,series/tanlp/2013stevin,https://doi.org/10.1007/978-3-642-30910-6_5,,,series/tanlp/Weenink13,2018-02-07,,,79-94,,,,,,STEVIN Can Praat.,db/series/tanlp/stevin2013.html#Weenink13,2013,,,
70284,Massimo Poesio|Renata Vieira|Roland Stuckardt|Yannick Versley,,Anaphora Resolution - Algorithms, Resources, and Applications,,,,,series/tanlp/2016anaphora,https://doi.org/10.1007/978-3-662-47909-4_3,,,series/tanlp/PoesioSVV16,2018-02-07,,,55-94,,,,,,Early Approaches to Anaphora Resolution: Theoretically Inspired and Heuristic-Based.,,,
70287,Christian Chiarcos|Christiane Fellbaum|John P. McCrae|Philipp Cimiano,,New Trends of Research in Ontologies and Lexical Resources,,,,,series/tanlp/OVQH2013,https://doi.org/10.1007/978-3-642-31782-8_2,,,series/tanlp/ChiarcosMCF13,2019-03-06,,,7-25,,,,,,Towards Open Data for Linguistics: Linguistic Linked Data.,db/series/tanlp/OVQH2013.html#ChiarcosMCF13,2013,,,
70288,Benjamin Duthil|Jacky Montmain|Mohameth-François Sy|Patrick Augereau|Sylvie Ranwez|Vincent Ranwez,,New Trends of Research in Ontologies and Lexical Resources,,,,,series/tanlp/OVQH2013,https://doi.org/10.1007/978-3-642-31782-8_11,,,series/tanlp/RanwezDSMAR13,2019-03-06,,,209-231,,,,,,How Ontology Based Information Retrieval Systems May Benefit from Lexical Text Analysis.,db/series/tanlp/OVQH2013.html#RanwezDSMAR13,2013,,,
70289,Anette Frank|Borayin Maitreya Larios|Britta Zeller|Irina Gossmann|Julio Rodrigues|Nils Reiter|Oliver Hellwig,,Language Technology for Cultural Heritage,,,,,series/tanlp/2011latech,https://doi.org/10.1007/978-3-642-20227-8_10,,,series/tanlp/ReiterHFGLRZ11,2018-02-08,,,171-193,,,,,,Adapting NLP Tools and Frame-Semantic Resources for the Semantic Analysis of Ritual Descriptions.,db/series/tanlp/latech2011.html#ReiterHFGLRZ11,2011,,,
70290,Cristian Bologa|Mihai Burzo|Rada Mihalcea|Verónica Pérez-Rosas,,Text Mining,,,,,series/tanlp/BM2014,https://doi.org/10.1007/978-3-319-12655-5_8,,,series/tanlp/Perez-RosasBBM14,2019-03-06,,,157-175,,,,,,Deception Detection Within and Across Cultures.,db/series/tanlp/BM2014.html#Perez-RosasBBM14,2014,,,
70293,Afsaneh Fazly|Aida Nematzadeh|Suzanne Stevenson,,Cognitive Aspects of Computational Language Acquisition,,,,,series/tanlp/2013acquisistion,https://doi.org/10.1007/978-3-642-31863-4_9,,,series/tanlp/NematzadehFS13,2018-02-08,,,235-256,,,,,,Child Acquisition of Multiword Verbs: A Computational Investigation.,db/series/tanlp/acquisistion2013.html#NematzadehFS13,2013,,,
70294,Mona Diab|Yuval Marton,,NLP of Semitic Languages,,,,,series/tanlp/Z2014,https://doi.org/10.1007/978-3-642-45358-8_4,,,series/tanlp/DiabM14,2019-03-06,,,129-159,,,,,,Semantic Processing of Semitic Languages.,db/series/tanlp/Z2014.html#DiabM14,2014,,,
70295,Delip Rao|Mark Dredze|Paul McNamee,,Multi-source, Multilingual Information Extraction and Summarization,,,,,series/tanlp/2013extract,https://doi.org/10.1007/978-3-642-28569-1_5,,,series/tanlp/RaoMD13,2018-02-08,,,93-115,,,,,,Entity Linking: Finding Extracted Entities in a Knowledge Base.,db/series/tanlp/extract2013.html#RaoMD13,,,
70296,Shuly Wintner,,NLP of Semitic Languages,,,,,series/tanlp/Z2014,https://doi.org/10.1007/978-3-642-45358-8_2,,,series/tanlp/Wintner14,2019-03-06,,,43-66,,,,,,Morphological Processing of Semitic Languages.,db/series/tanlp/Z2014.html#Wintner14,2014,,,
70297,Christophe Parisse,,Cognitive Aspects of Computational Language Acquisition,,,,,series/tanlp/2013acquisistion,https://doi.org/10.1007/978-3-642-31863-4_7,,,series/tanlp/Parisse13,2018-02-08,,,173-195,,,,,,Rethinking the Syntactic Burst in Young Children.,db/series/tanlp/acquisistion2013.html#Parisse13,2013,,,
